GEOID,NAME,state,county,tract,total_population,median_household_income,total_housing_units,pct_white,pct_hs_or_above
51089010900,"Census Tract 109, Henry County, Virginia",51,089,010900,2591,35988.0,1368,78.15515245079119,75.85315408479835
51089011200,"Census Tract 112, Henry County, Virginia",51,089,011200,3273,27679.0,1728,88.72593950504125,78.13288477712364
51101950300,"Census Tract 9503, King William County, Virginia",51,101,950300,3383,66222.0,1499,85.51581436594738,94.28327645051195
51035080601,"Census Tract 806.01, Carroll County, Virginia",51,035,080601,1946,40326.0,1252,98.7667009249743,81.00558659217877
51035080602,"Census Tract 806.02, Carroll County, Virginia",51,035,080602,4571,40869.0,2651,98.18420476919711,75.7380073800738
51179010403,"Census Tract 104.03, Stafford County, Virginia",51,179,010403,3383,107132.0,1100,82.85545373928466,93.5306553911205
51179010204,"Census Tract 102.04, Stafford County, Virginia",51,179,010204,10405,163883.0,2781,71.95579048534358,90.34821557578384
51179010205,"Census Tract 102.05, Stafford County, Virginia",51,179,010205,6716,136433.0,2052,70.8904109589041,96.11672794117648
51179010502,"Census Tract 105.02, Stafford County, Virginia",51,179,010502,4295,91306.0,1590,88.0093131548312,93.6038514442916
51179010103,"Census Tract 101.03, Stafford County, Virginia",51,179,010103,4303,113500.0,1713,71.57796885893562,95.38518794194269
51179010207,"Census Tract 102.07, Stafford County, Virginia",51,179,010207,9113,70201.0,3300,34.478217930429054,88.77043354655295
51680000600,"Census Tract 6, Lynchburg city, Virginia",51,680,000600,3320,22971.0,1413,22.680722891566266,79.94791666666666
51680000203,"Census Tract 2.03, Lynchburg city, Virginia",51,680,000203,2063,30089.0,113,77.46000969461949,87.76978417266187
51680000400,"Census Tract 4, Lynchburg city, Virginia",51,680,000400,2986,24655.0,1476,41.2257200267917,80.79331941544885
51680001400,"Census Tract 14, Lynchburg city, Virginia",51,680,001400,6709,40789.0,147,78.11894470114771,82.32558139534883
51680000201,"Census Tract 2.01, Lynchburg city, Virginia",51,680,000201,6714,83929.0,2544,92.18051831992851,94.26057813154587
51680001100,"Census Tract 11, Lynchburg city, Virginia",51,680,001100,1978,39143.0,976,28.766430738119315,83.18512530315279
51680000900,"Census Tract 9, Lynchburg city, Virginia",51,680,000900,7242,41974.0,2819,76.63628831814417,85.2431391429947
51680000100,"Census Tract 1, Lynchburg city, Virginia",51,680,000100,4415,77766.0,1897,87.33861834654587,95.05169867060562
51680000802,"Census Tract 8.02, Lynchburg city, Virginia",51,680,000802,3261,43011.0,1589,73.75038331800062,89.65831435079727
51680001700,"Census Tract 17, Lynchburg city, Virginia",51,680,001700,5266,64424.0,2334,82.90922901633118,95.88431590656285
51680001800,"Census Tract 18, Lynchburg city, Virginia",51,680,001800,2220,52500.0,1008,79.45945945945945,93.36870026525199
51680000500,"Census Tract 5, Lynchburg city, Virginia",51,680,000500,641,50714.0,443,68.48673946957878,98.1029810298103
51680000801,"Census Tract 8.01, Lynchburg city, Virginia",51,680,000801,2106,44489.0,944,68.70845204178538,88.75838926174497
51680001000,"Census Tract 10, Lynchburg city, Virginia",51,680,001000,3404,43025.0,1449,71.15158636897768,91.48936170212765
51790000500,"Census Tract 5, Staunton city, Virginia",51,790,000500,3097,53250.0,1261,79.62544397804326,85.34438114966338
51790000600,"Census Tract 6, Staunton city, Virginia",51,790,000600,4136,51875.0,1827,77.22437137330755,88.7603305785124
51790000300,"Census Tract 3, Staunton city, Virginia",51,790,000300,5586,50353.0,2512,86.48406731113498,87.42712294043092
51790000400,"Census Tract 4, Staunton city, Virginia",51,790,000400,7231,54375.0,3476,89.06098741529526,93.35800185013876
51065020300,"Census Tract 203, Fluvanna County, Virginia",51,065,020300,5119,68906.0,2239,87.65383864035945,84.76683937823834
51065020200,"Census Tract 202, Fluvanna County, Virginia",51,065,020200,5353,68817.0,2373,74.33215019615169,91.8623265741729
51059460702,"Census Tract 4607.02, Fairfax County, Virginia",51,059,460702,4614,161343.0,1540,75.81274382314695,96.45929847782925
51059461201,"Census Tract 4612.01, Fairfax County, Virginia",51,059,461201,4622,208036.0,1545,77.56382518390306,98.32851173256188
51059461202,"Census Tract 4612.02, Fairfax County, Virginia",51,059,461202,6358,117588.0,2711,46.36678200692042,97.0700067099083
51059461601,"Census Tract 4616.01, Fairfax County, Virginia",51,059,461601,8120,110673.0,2987,49.82758620689655,90.48893647394718
51059461602,"Census Tract 4616.02, Fairfax County, Virginia",51,059,461602,5592,105313.0,3339,48.14020028612303,93.76014845743447
51059461801,"Census Tract 4618.01, Fairfax County, Virginia",51,059,461801,1535,113828.0,606,68.2084690553746,90.12681159420289
51059461802,"Census Tract 4618.02, Fairfax County, Virginia",51,059,461802,5278,115474.0,2449,59.41644562334217,95.90551181102363
51059461901,"Census Tract 4619.01, Fairfax County, Virginia",51,059,461901,4031,101382.0,1390,51.42644505085586,87.22438391699092
51059461902,"Census Tract 4619.02, Fairfax County, Virginia",51,059,461902,2037,43155.0,628,49.337260677466865,87.16094032549728
51059471201,"Census Tract 4712.01, Fairfax County, Virginia",51,059,471201,3417,95434.0,1652,49.75124378109453,98.45150774246129
51059471202,"Census Tract 4712.02, Fairfax County, Virginia",51,059,471202,5094,109250.0,2359,69.3168433451119,97.00676730869338
51059471301,"Census Tract 4713.01, Fairfax County, Virginia",51,059,471301,4573,100787.0,1588,49.879728843210145,88.71331828442437
51680001900,"Census Tract 19, Lynchburg city, Virginia",51,680,001900,4442,31957.0,2288,25.39396668167492,81.994866153282
51700032007,"Census Tract 320.07, Newport News city, Virginia",51,700,032007,3442,67572.0,1410,60.80766995932597,91.42059058260176
51700032126,"Census Tract 321.26, Newport News city, Virginia",51,700,032126,3593,36357.0,1523,57.38936821597551,77.83179387457463
51700032127,"Census Tract 321.27, Newport News city, Virginia",51,700,032127,3740,47316.0,2301,42.13903743315508,97.65625
51700032128,"Census Tract 321.28, Newport News city, Virginia",51,700,032128,3417,48125.0,2073,56.2481709101551,88.16925734024178
51700032129,"Census Tract 321.29, Newport News city, Virginia",51,700,032129,3021,45441.0,1492,45.249917245945056,91.65446559297217
51700032130,"Census Tract 321.30, Newport News city, Virginia",51,700,032130,5476,85038.0,2330,65.4309715120526,97.71943781490322
51700032131,"Census Tract 321.31, Newport News city, Virginia",51,700,032131,4524,76528.0,1720,46.86118479221928,95.95254710397766
51700032132,"Census Tract 321.32, Newport News city, Virginia",51,700,032132,4902,51948.0,2455,52.896776825785395,97.14937286202965
51700032223,"Census Tract 322.23, Newport News city, Virginia",51,700,032223,3436,49241.0,1352,20.11059371362049,91.22502172024328
51700032224,"Census Tract 322.24, Newport News city, Virginia",51,700,032224,6663,53182.0,3095,45.940267146930815,84.52749345393954
51700032225,"Census Tract 322.25, Newport News city, Virginia",51,700,032225,3812,31516.0,1644,32.423924449108085,84.76070528967254
51700032226,"Census Tract 322.26, Newport News city, Virginia",51,700,032226,4207,41310.0,1745,35.46470168766342,83.28600405679512
51710000901,"Census Tract 9.01, Norfolk city, Virginia",51,710,000901,5183,46178.0,1029,59.328574184835034,98.55555555555556
51710000902,"Census Tract 9.02, Norfolk city, Virginia",51,710,000902,15019,44886.0,501,64.75131500099873,99.61849192100539
51720960100,"Census Tract 9601, Norton city, Virginia",51,720,960100,3990,28071.0,2040,90.15037593984962,80.75017692852087
51730811300,"Census Tract 8113, Petersburg city, Virginia",51,730,811300,2685,37527.0,1712,22.905027932960895,83.80809595202399
51750010101,"Census Tract 101.01, Radford city, Virginia",51,750,010101,4753,25263.0,1734,86.8083315800547,96.76331759946055
51750010102,"Census Tract 101.02, Radford city, Virginia",51,750,010102,5977,25805.0,1388,73.74937259494729,93.63434492968172
51760010401,"Census Tract 104.01, Richmond city, Virginia",51,760,010401,2702,53785.0,1633,63.84159881569208,90.1535682023487
51760010402,"Census Tract 104.02, Richmond city, Virginia",51,760,010402,3489,65893.0,1651,58.7274290627687,90.74605451936873
51760061000,"Census Tract 610, Richmond city, Virginia",51,760,061000,5381,39647.0,3007,36.75896673480766,91.38163210342042
51760070601,"Census Tract 706.01, Richmond city, Virginia",51,760,070601,6269,31689.0,2047,50.15153932046579,61.52836134453782
51177020309,"Census Tract 203.09, Spotsylvania County, Virginia",51,177,020309,5641,84852.0,2056,67.48803403651836,95.27581329561528
51177020310,"Census Tract 203.10, Spotsylvania County, Virginia",51,177,020310,4648,77868.0,1625,72.28915662650603,90.41190723433714
51177020311,"Census Tract 203.11, Spotsylvania County, Virginia",51,177,020311,5586,64655.0,1999,78.41031149301826,84.37025796661608
51177020403,"Census Tract 204.03, Spotsylvania County, Virginia",51,177,020403,3727,58250.0,1329,84.33056077273947,78.23574730354392
51019050100,"Census Tract 501, Bedford County, Virginia",51,019,050100,6435,40406.0,2808,74.32789432789433,83.83049242424242
51810046009,"Census Tract 460.09, Virginia Beach city, Virginia",51,810,046009,5375,74386.0,2142,73.33953488372093,93.76310272536688
51810046204,"Census Tract 462.04, Virginia Beach city, Virginia",51,810,046204,5254,71821.0,2010,79.21583555386373,91.85764356969534
51810046206,"Census Tract 462.06, Virginia Beach city, Virginia",51,810,046206,5799,83686.0,1956,57.61338161752027,94.71661863592699
51810046212,"Census Tract 462.12, Virginia Beach city, Virginia",51,810,046212,3793,101076.0,1464,70.49828631689955,96.28601180145783
51810046213,"Census Tract 462.13, Virginia Beach city, Virginia",51,810,046213,6182,49918.0,2594,51.19702361695244,88.39667757362196
51810046214,"Census Tract 462.14, Virginia Beach city, Virginia",51,810,046214,5531,87833.0,1804,62.17682155125656,95.91605218377765
51810045000,"Census Tract 450, Virginia Beach city, Virginia",51,810,045000,2582,87250.0,27,73.35398915569326,100.0
51810040801,"Census Tract 408.01, Virginia Beach city, Virginia",51,810,040801,4297,55370.0,1755,64.4170351407959,87.60416666666667
51810042202,"Census Tract 422.02, Virginia Beach city, Virginia",51,810,042202,4455,89438.0,1740,85.49943883277217,92.35707734637725
51810042801,"Census Tract 428.01, Virginia Beach city, Virginia",51,810,042801,5791,74936.0,2052,73.19979278190296,88.52618757612667
51810045414,"Census Tract 454.14, Virginia Beach city, Virginia",51,810,045414,5728,69242.0,2301,57.14036312849162,90.91637723751002
51810046006,"Census Tract 460.06, Virginia Beach city, Virginia",51,810,046006,4318,93750.0,1638,82.95507179249653,95.50377420413521
51810046010,"Census Tract 460.10, Virginia Beach city, Virginia",51,810,046010,3157,69663.0,1148,63.25625593918277,91.10907424381301
51810040404,"Census Tract 404.04, Virginia Beach city, Virginia",51,810,040404,7393,87221.0,3443,66.53591234951982,95.74393246570524
51810044806,"Census Tract 448.06, Virginia Beach city, Virginia",51,810,044806,3315,44636.0,1543,51.88536953242836,85.44578313253012
51810045810,"Census Tract 458.10, Virginia Beach city, Virginia",51,810,045810,2123,31767.0,778,28.497409326424872,83.57371794871796
51810046013,"Census Tract 460.13, Virginia Beach city, Virginia",51,810,046013,4338,53900.0,1827,37.64407561088059,91.25044279135672
51810041003,"Census Tract 410.03, Virginia Beach city, Virginia",51,810,041003,3511,56792.0,1417,71.37567644545713,91.93548387096774
51810045601,"Census Tract 456.01, Virginia Beach city, Virginia",51,810,045601,2791,75825.0,1130,69.72411322106773,96.23103279490944
51810044805,"Census Tract 448.05, Virginia Beach city, Virginia",51,810,044805,3424,56146.0,1728,58.84929906542056,97.28144989339019
51810040403,"Census Tract 404.03, Virginia Beach city, Virginia",51,810,040403,3803,53360.0,1871,60.662634762029974,88.75895888344022
51810044401,"Census Tract 444.01, Virginia Beach city, Virginia",51,810,044401,3552,106509.0,1410,90.09009009009009,97.67080745341616
51810046002,"Census Tract 460.02, Virginia Beach city, Virginia",51,810,046002,5429,93993.0,2004,75.20722048259348,93.55914806261227
51005080100,"Census Tract 801, Alleghany County, Virginia",51,005,080100,3169,49034.0,1677,92.58441148627328,81.94207836456559
51005080302,"Census Tract 803.02, Alleghany County, Virginia",51,005,080302,1350,66125.0,827,95.11111111111111,88.54166666666666
51005080201,"Census Tract 802.01, Alleghany County, Virginia",51,005,080201,2757,63667.0,1439,97.42473703300689,89.3909626719057
51005080202,"Census Tract 802.02, Alleghany County, Virginia",51,005,080202,2305,43984.0,1228,94.62039045553145,86.7816091954023
51005080301,"Census Tract 803.01, Alleghany County, Virginia",51,005,080301,1952,53837.0,941,98.36065573770492,86.44428672817601
51800075405,"Census Tract 754.05, Suffolk city, Virginia",51,800,075405,2141,77298.0,917,92.57356375525455,90.375
51800075501,"Census Tract 755.01, Suffolk city, Virginia",51,800,075501,4745,57292.0,2092,48.809272918861964,83.6403371838901
51800075502,"Census Tract 755.02, Suffolk city, Virginia",51,800,075502,4026,79038.0,1456,51.09289617486339,94.91839762611276
51800075601,"Census Tract 756.01, Suffolk city, Virginia",51,800,075601,3483,39464.0,1431,8.527131782945736,84.2468709538196
51800075602,"Census Tract 756.02, Suffolk city, Virginia",51,800,075602,1522,66964.0,617,77.46386333771353,84.97737556561086
51800075701,"Census Tract 757.01, Suffolk city, Virginia",51,800,075701,1626,54000.0,761,54.79704797047971,81.32992327365729
51800075702,"Census Tract 757.02, Suffolk city, Virginia",51,800,075702,3731,76786.0,1349,71.10694183864915,94.81844145246838
51800075703,"Census Tract 757.03, Suffolk city, Virginia",51,800,075703,1475,64865.0,650,61.83050847457628,89.72542072630647
51800075801,"Census Tract 758.01, Suffolk city, Virginia",51,800,075801,3115,63684.0,1268,84.30176565008026,87.27015558698727
51620090200,"Census Tract 902, Franklin city, Virginia",51,620,090200,3220,26415.0,1705,11.614906832298137,71.26002831524303
51540000502,"Census Tract 5.02, Charlottesville city, Virginia",51,540,000502,5614,88000.0,2353,69.39793373708586,94.67469879518072
51540000201,"Census Tract 2.01, Charlottesville city, Virginia",51,540,000201,2867,57991.0,1242,68.15486571328915,91.19791666666667
51540000202,"Census Tract 2.02, Charlottesville city, Virginia",51,540,000202,5481,22957.0,1654,67.30523627075351,77.35236859182349
51540000402,"Census Tract 4.02, Charlottesville city, Virginia",51,540,000402,4517,58478.0,2450,83.97166260792561,89.06717432689692
51540000302,"Census Tract 3.02, Charlottesville city, Virginia",51,540,000302,2565,63382.0,1394,74.3859649122807,94.67718087727944
51540000401,"Census Tract 4.01, Charlottesville city, Virginia",51,540,000401,4080,52083.0,1669,50.245098039215684,86.12087139845397
51540000900,"Census Tract 9, Charlottesville city, Virginia",51,540,000900,2243,72267.0,1189,90.05795809184129,97.26651480637814
51540000600,"Census Tract 6, Charlottesville city, Virginia",51,540,000600,3656,31458.0,1357,63.15645514223195,95.05862646566165
51540000800,"Census Tract 8, Charlottesville city, Virginia",51,540,000800,4189,75293.0,1714,81.85724516591073,88.95402653502006
51540000501,"Census Tract 5.01, Charlottesville city, Virginia",51,540,000501,4053,40074.0,1631,35.94867999013076,82.53909158600149
51540000700,"Census Tract 7, Charlottesville city, Virginia",51,540,000700,4567,78565.0,1883,84.03766148456317,98.96166134185303
51031020500,"Census Tract 205, Campbell County, Virginia",51,031,020500,7867,48686.0,3463,83.386297190797,85.2214891611687
51520020400,"Census Tract 204, Bristol city, Virginia",51,520,020400,5426,51460.0,2620,92.38849981570218,96.00493218249075
51520020200,"Census Tract 202, Bristol city, Virginia",51,520,020200,5079,30214.0,2579,80.15357353809806,83.22208737864078
51520020100,"Census Tract 201, Bristol city, Virginia",51,520,020100,3478,30092.0,2060,93.87579068430132,74.6878547105562
51520020300,"Census Tract 203, Bristol city, Virginia",51,520,020300,2860,27203.0,1478,85.83916083916084,72.22486898523105
51580060100,"Census Tract 601, Covington city, Virginia",51,580,060100,2979,38132.0,1607,73.6824437730782,82.48643315244203
51580060200,"Census Tract 602, Covington city, Virginia",51,580,060200,2603,41934.0,1399,92.73914713791778,90.19412643106023
51740211700,"Census Tract 2117, Portsmouth city, Virginia",51,740,211700,2799,33843.0,1429,10.182207931404074,80.39109179793591
51740211800,"Census Tract 2118, Portsmouth city, Virginia",51,740,211800,3658,20787.0,1580,4.100601421541826,72.79780921953446
51740212600,"Census Tract 2126, Portsmouth city, Virginia",51,740,212600,1019,63233.0,530,62.11972522080471,82.75862068965517
51740213103,"Census Tract 2131.03, Portsmouth city, Virginia",51,740,213103,6286,64506.0,2678,37.639198218262806,94.96785635114165
51740211400,"Census Tract 2114, Portsmouth city, Virginia",51,740,211400,2209,23914.0,857,4.979628791308284,75.29597474348856
51740210200,"Census Tract 2102, Portsmouth city, Virginia",51,740,210200,2580,65963.0,1093,73.06201550387597,92.50457038391224
51740211600,"Census Tract 2116, Portsmouth city, Virginia",51,740,211600,3875,52989.0,1744,84.59354838709677,89.82416760194538
51740212300,"Census Tract 2123, Portsmouth city, Virginia",51,740,212300,4335,40735.0,2005,47.28950403690888,83.3273316528628
51740212500,"Census Tract 2125, Portsmouth city, Virginia",51,740,212500,2116,46087.0,899,54.25330812854442,80.74349442379182
51740212900,"Census Tract 2129, Portsmouth city, Virginia",51,740,212900,5150,59684.0,2185,80.05825242718446,89.98353457738749
51740210600,"Census Tract 2106, Portsmouth city, Virginia",51,740,210600,1672,61136.0,723,63.397129186602875,89.59044368600682
51740212000,"Census Tract 2120, Portsmouth city, Virginia",51,740,212000,1827,31967.0,822,2.2441160372194857,80.91934084995664
51740213002,"Census Tract 2130.02, Portsmouth city, Virginia",51,740,213002,4213,67212.0,1860,71.5167339188227,94.84114501415539
51740210400,"Census Tract 2104, Portsmouth city, Virginia",51,740,210400,1322,59196.0,718,68.30559757942511,96.56565656565657
51740210500,"Census Tract 2105, Portsmouth city, Virginia",51,740,210500,2138,19657.0,790,1.824134705332086,76.4218009478673
51740212702,"Census Tract 2127.02, Portsmouth city, Virginia",51,740,212702,3573,43578.0,1424,3.27455919395466,85.850622406639
51740212701,"Census Tract 2127.01, Portsmouth city, Virginia",51,740,212701,5541,55740.0,1839,5.48637430066775,82.15787015413358
51810043200,"Census Tract 432, Virginia Beach city, Virginia",51,810,043200,1353,62868.0,291,79.15742793791574,96.66136724960255
51810043800,"Census Tract 438, Virginia Beach city, Virginia",51,810,043800,3988,110270.0,2362,91.59979939819458,99.20255183413079
51810044001,"Census Tract 440.01, Virginia Beach city, Virginia",51,810,044001,5720,48472.0,3172,79.77272727272727,95.86225306994127
51810044600,"Census Tract 446, Virginia Beach city, Virginia",51,810,044600,5558,94375.0,2420,92.2274199352285,95.68098720292505
51810045405,"Census Tract 454.05, Virginia Beach city, Virginia",51,810,045405,4664,60000.0,1823,47.04116638078902,94.314915362504
51810045412,"Census Tract 454.12, Virginia Beach city, Virginia",51,810,045412,1591,113750.0,1745,95.28598365807667,98.08362369337979
51810045420,"Census Tract 454.20, Virginia Beach city, Virginia",51,810,045420,5489,112804.0,2092,85.60757879395155,98.3231301570402
51810045806,"Census Tract 458.06, Virginia Beach city, Virginia",51,810,045806,3882,64591.0,1489,52.498712004121586,87.8137504547108
51179010503,"Census Tract 105.03, Stafford County, Virginia",51,179,010503,2088,81875.0,835,86.82950191570882,94.46275543836519
51059430500,"Census Tract 4305, Fairfax County, Virginia",51,059,430500,1792,146484.0,559,64.95535714285714,93.99038461538461
51059431900,"Census Tract 4319, Fairfax County, Virginia",51,059,431900,3174,160474.0,1051,77.50472589792061,92.4941724941725
51059432500,"Census Tract 4325, Fairfax County, Virginia",51,059,432500,5696,157232.0,1853,77.61587078651685,98.43907351460221
51059491000,"Census Tract 4910, Fairfax County, Virginia",51,059,491000,1815,210208.0,589,76.63911845730027,97.18804920913884
51059470500,"Census Tract 4705, Fairfax County, Virginia",51,059,470500,5351,189125.0,2178,70.54756120351337,97.32413793103449
51059460900,"Census Tract 4609, Fairfax County, Virginia",51,059,460900,2521,173750.0,879,82.34827449424832,97.7620730270907
51036600100,"Census Tract 6001, Charles City County, Virginia",51,036,600100,2719,60074.0,1288,51.82052225082751,81.26773888363292
51036600300,"Census Tract 6003, Charles City County, Virginia",51,036,600300,1889,62730.0,1040,43.09158284806776,75.30864197530865
51036600200,"Census Tract 6002, Charles City County, Virginia",51,036,600200,2387,57273.0,1025,33.22161709258483,78.17976257772753
51053840100,"Census Tract 8401, Dinwiddie County, Virginia",51,053,840100,5919,56944.0,2506,66.90319310694373,82.17626784835058
51053840600,"Census Tract 8406, Dinwiddie County, Virginia",51,053,840600,6662,65670.0,2911,71.48003602521766,83.88247639034627
51053840200,"Census Tract 8402, Dinwiddie County, Virginia",51,053,840200,4833,57813.0,1860,81.4194082350507,85.76571586818056
51053840400,"Census Tract 8404, Dinwiddie County, Virginia",51,053,840400,748,50000.0,252,62.700534759358284,70.29850746268657
51053840500,"Census Tract 8405, Dinwiddie County, Virginia",51,053,840500,3705,48826.0,1569,60.51282051282051,82.0046439628483
51053840300,"Census Tract 8403, Dinwiddie County, Virginia",51,053,840300,6441,52942.0,2617,45.03959012575687,85.92774308652989
51079030200,"Census Tract 302, Greene County, Virginia",51,079,030200,10220,74676.0,4047,84.22700587084148,90.15140795245507
51085320100,"Census Tract 3201, Hanover County, Virginia",51,085,320100,6127,77309.0,2554,88.62412273543333,88.53548540232613
51085321002,"Census Tract 3210.02, Hanover County, Virginia",51,085,321002,7534,95104.0,2863,85.95699495619856,95.97767513471901
51085321202,"Census Tract 3212.02, Hanover County, Virginia",51,085,321202,3818,60341.0,1787,78.57517024620219,87.14759535655058
51085320500,"Census Tract 3205, Hanover County, Virginia",51,085,320500,3178,90846.0,1313,90.18250471994965,96.47463456577816
51085320900,"Census Tract 3209, Hanover County, Virginia",51,085,320900,8598,87207.0,3282,88.2530821121191,93.23407775020678
51085320300,"Census Tract 3203, Hanover County, Virginia",51,085,320300,3800,105500.0,1617,85.57894736842105,91.86416696144323
51085320601,"Census Tract 3206.01, Hanover County, Virginia",51,085,320601,4662,53656.0,1524,69.99141999141999,86.36953699697101
51085321201,"Census Tract 3212.01, Hanover County, Virginia",51,085,321201,4715,73289.0,1817,90.90137857900318,90.31862745098039
51085320400,"Census Tract 3204, Hanover County, Virginia",51,085,320400,4862,84041.0,1988,85.8083093377211,90.19089574155653
51085321001,"Census Tract 3210.01, Hanover County, Virginia",51,085,321001,3500,72101.0,1514,84.37142857142858,91.75696594427245
51085321300,"Census Tract 3213, Hanover County, Virginia",51,085,321300,6298,94038.0,2545,83.10574785646236,95.28761061946904
51085321100,"Census Tract 3211, Hanover County, Virginia",51,085,321100,5345,74046.0,2528,89.33582787652011,93.06880964339528
51085320801,"Census Tract 3208.01, Hanover County, Virginia",51,085,320801,2618,113646.0,915,87.62414056531703,96.15384615384616
51085320200,"Census Tract 3202, Hanover County, Virginia",51,085,320200,5715,103594.0,2310,85.84426946631672,92.48280768318709
51059481101,"Census Tract 4811.01, Fairfax County, Virginia",51,059,481101,2439,104271.0,1163,28.08528085280853,95.17426273458445
51059481102,"Census Tract 4811.02, Fairfax County, Virginia",51,059,481102,3658,120000.0,1490,33.48824494259158,98.34075273168757
51059481103,"Census Tract 4811.03, Fairfax County, Virginia",51,059,481103,3771,88147.0,1260,30.257226199946963,90.31986531986533
51059481104,"Census Tract 4811.04, Fairfax County, Virginia",51,059,481104,3014,100761.0,1121,35.63370935633709,97.10830704521555
51059481105,"Census Tract 4811.05, Fairfax County, Virginia",51,059,481105,5442,212798.0,1692,53.14222712238148,99.42922374429224
51800075803,"Census Tract 758.03, Suffolk city, Virginia",51,800,075803,1298,75982.0,559,82.20338983050848,87.0236869207003
51810045421,"Census Tract 454.21, Virginia Beach city, Virginia",51,810,045421,3567,111786.0,1167,72.44182786655453,94.61538461538461
51810045422,"Census Tract 454.22, Virginia Beach city, Virginia",51,810,045422,4418,99792.0,1623,70.71072883657764,93.07891332470892
51810045423,"Census Tract 454.23, Virginia Beach city, Virginia",51,810,045423,8925,100777.0,2916,70.92436974789916,91.3324913167035
51810043003,"Census Tract 430.03, Virginia Beach city, Virginia",51,810,043003,4993,84074.0,3144,94.67254155818145,96.875
51095080102,"Census Tract 801.02, James City County, Virginia",51,095,080102,4487,49529.0,1542,52.395810118119016,86.56716417910447
51095080202,"Census Tract 802.02, James City County, Virginia",51,095,080202,5836,79448.0,2277,88.53666895133652,95.3248031496063
51095080402,"Census Tract 804.02, James City County, Virginia",51,095,080402,8265,76882.0,3581,75.14821536600121,95.56010928961749
51095080101,"Census Tract 801.01, James City County, Virginia",51,095,080101,5594,109453.0,3062,84.44762245262781,95.75511945392492
51095080401,"Census Tract 804.01, James City County, Virginia",51,095,080401,7968,79775.0,3162,81.40060240963855,93.93493843043558
51680000300,"Census Tract 3, Lynchburg city, Virginia",51,680,000300,3966,46208.0,1901,67.07009581442259,87.46408045977012
51680000202,"Census Tract 2.02, Lynchburg city, Virginia",51,680,000202,7318,40391.0,3217,55.247335337523914,81.51815181518151
51680001600,"Census Tract 16, Lynchburg city, Virginia",51,680,001600,8631,39454.0,4173,61.29069632719267,95.39007092198581
51680000700,"Census Tract 7, Lynchburg city, Virginia",51,680,000700,3449,27246.0,1633,32.61815018846042,88.13176895306859
51199050206,"Census Tract 502.06, York County, Virginia",51,199,050206,6781,131381.0,2328,74.64975667305707,95.67736185383244
51199050304,"Census Tract 503.04, York County, Virginia",51,199,050304,4860,110923.0,2132,91.5432098765432,97.21302428256071
51199050205,"Census Tract 502.05, York County, Virginia",51,199,050205,4607,118000.0,1706,82.24441067940091,97.32441471571906
51199050203,"Census Tract 502.03, York County, Virginia",51,199,050203,7268,94429.0,2542,61.08970831040176,95.59204840103716
51199050303,"Census Tract 503.03, York County, Virginia",51,199,050303,5855,79286.0,2349,77.95046968403074,91.05608893380496
51199050204,"Census Tract 502.04, York County, Virginia",51,199,050204,6622,63835.0,2236,66.05255209906372,95.99878751136708
51199050401,"Census Tract 504.01, York County, Virginia",51,199,050401,3209,105040.0,1390,92.61452165783733,90.92111062141913
51710001200,"Census Tract 12, Norfolk city, Virginia",51,710,001200,4217,66250.0,1858,63.76571022053592,89.34345100626857
51710003200,"Census Tract 32, Norfolk city, Virginia",51,710,003200,3329,52356.0,1150,17.8431961550015,83.06131451257168
51710003300,"Census Tract 33, Norfolk city, Virginia",51,710,003300,2685,41125.0,1053,21.899441340782122,83.12236286919831
51710004200,"Census Tract 42, Norfolk city, Virginia",51,710,004200,1697,12838.0,642,8.190925162050677,60.905840286054826
51710005800,"Census Tract 58, Norfolk city, Virginia",51,710,005800,4904,40723.0,1945,8.13621533442088,87.06675224646983
51710006100,"Census Tract 61, Norfolk city, Virginia",51,710,006100,7458,46127.0,3139,35.42504692947171,83.00601202404809
51710006607,"Census Tract 66.07, Norfolk city, Virginia",51,710,006607,3208,55781.0,1179,53.11720698254364,91.24119718309859
51710002600,"Census Tract 26, Norfolk city, Virginia",51,710,002600,4531,24063.0,1148,39.39527698079894,99.00990099009901
51710003600,"Census Tract 36, Norfolk city, Virginia",51,710,003600,1731,72167.0,1134,72.73252455228192,98.78603945371776
51710004001,"Census Tract 40.01, Norfolk city, Virginia",51,710,004001,1196,96369.0,576,86.2876254180602,96.92307692307692
51710004002,"Census Tract 40.02, Norfolk city, Virginia",51,710,004002,3186,51700.0,2029,77.40112994350282,97.21374045801527
51710004100,"Census Tract 41, Norfolk city, Virginia",51,710,004100,2129,11197.0,793,4.837952090183185,74.1190765492102
51051040300,"Census Tract 403, Dickenson County, Virginia",51,051,040300,4706,30075.0,2536,99.51126221844454,78.4366576819407
51049930100,"Census Tract 9301, Cumberland County, Virginia",51,049,930100,5984,45707.0,2951,63.46925133689839,78.83194829178208
51049930200,"Census Tract 9302, Cumberland County, Virginia",51,049,930200,3802,47467.0,1758,63.36138874276697,84.60661345496008
51051040400,"Census Tract 404, Dickenson County, Virginia",51,051,040400,3250,28750.0,1462,99.41538461538461,68.46249481972649
51059415401,"Census Tract 4154.01, Fairfax County, Virginia",51,059,415401,4968,70976.0,2150,60.30595813204509,84.13112851755149
51059420201,"Census Tract 4202.01, Fairfax County, Virginia",51,059,420201,4165,134450.0,1291,52.74909963985594,89.54159592529712
